strain,Parameter,Estimate,SE,MoE,CI95_low,CI95_high,PValue,R2_adj,R2_w,R2_x,R2_y,R2_z,RSS_global,RSS_w,RSS_x,RSS_y,RSS_z,AIC
E5,p2,0.0769262052200359,0.0622446983906731,0.126119738742702,-0.049193533522666,0.203045943962738,0.224296833075491,0.99252682714282,0.963387309237346,0.993397530863588,0.98986985103192,0.996079072836259,39.776760734713,0.111291792604059,0.243822771863462,35.2273180947966,4.19432807544887,22.2267677613615
E5,p3,0.00329310122263516,0.00225709922909709,0.00457331744630534,-0.00128021622367018,0.0078664186689405,0.153003917219201,0.99252682714282,0.963387309237346,0.993397530863588,0.98986985103192,0.996079072836259,39.776760734713,0.111291792604059,0.243822771863462,35.2273180947966,4.19432807544887,22.2267677613615
E5,p4,0.176345650293264,0.0849539674127025,0.172133088476038,0.00421256181722593,0.348478738769303,0.0449187497366828,0.99252682714282,0.963387309237346,0.993397530863588,0.98986985103192,0.996079072836259,39.776760734713,0.111291792604059,0.243822771863462,35.2273180947966,4.19432807544887,22.2267677613615
E5,p6,0.138008061759693,0.0395549072198897,0.0801458548847562,0.0578622068749363,0.218153916644449,0.00126965001203926,0.99252682714282,0.963387309237346,0.993397530863588,0.98986985103192,0.996079072836259,39.776760734713,0.111291792604059,0.243822771863462,35.2273180947966,4.19432807544887,22.2267677613615
E5,p8,0.0685199000683319,0.0200659126734419,0.0406574010227282,0.0278624990456037,0.10917730109106,0.00156269052900213,0.99252682714282,0.963387309237346,0.993397530863588,0.98986985103192,0.996079072836259,39.776760734713,0.111291792604059,0.243822771863462,35.2273180947966,4.19432807544887,22.2267677613615
E5,p9,1e-06,0.00479689330035463,0.00971942905113339,-0.00971842905113339,0.00972042905113339,0.999834786346705,0.99252682714282,0.963387309237346,0.993397530863588,0.98986985103192,0.996079072836259,39.776760734713,0.111291792604059,0.243822771863462,35.2273180947966,4.19432807544887,22.2267677613615
E6,p1,0.00983957851462382,0.00102704477739062,0.00208099038714229,0.00775858812748153,0.0119205689017661,1.45632401101469e-11,0.990897023200116,0.968329772259149,0.989251286754925,0.987591861845559,0.99442131751197,48.019030796688,0.0982701234546358,0.514690655650114,40.9978578736072,6.4082121439761,30.512608693856
E6,p2,0.0432849833355964,0.0750772820477489,0.15212102302986,-0.108836039694263,0.195406006365456,0.567742024014461,0.990897023200116,0.968329772259149,0.989251286754925,0.987591861845559,0.99442131751197,48.019030796688,0.0982701234546358,0.514690655650114,40.9978578736072,6.4082121439761,30.512608693856
E6,p3,0.003471773982767,0.00281581965946244,0.00570539257125198,-0.00223361858848498,0.00917716655401899,0.225369668105669,0.990897023200116,0.968329772259149,0.989251286754925,0.987591861845559,0.99442131751197,48.019030796688,0.0982701234546358,0.514690655650114,40.9978578736072,6.4082121439761,30.512608693856
E6,p4,0.369478933829507,0.183449778410914,0.371704558360555,-0.00222562453104808,0.741183492190062,0.051317102509645,0.990897023200116,0.968329772259149,0.989251286754925,0.987591861845559,0.99442131751197,48.019030796688,0.0982701234546358,0.514690655650114,40.9978578736072,6.4082121439761,30.512608693856
E6,p6,0.129778239971248,0.0393656224617065,0.0797623275343591,0.0500159124368886,0.209540567505607,0.00216531360102741,0.990897023200116,0.968329772259149,0.989251286754925,0.987591861845559,0.99442131751197,48.019030796688,0.0982701234546358,0.514690655650114,40.9978578736072,6.4082121439761,30.512608693856
E6,p8,0.0719220155942898,0.0222012855408004,0.044984077432327,0.0269379381619629,0.116906093026617,0.00253181334620251,0.990897023200116,0.968329772259149,0.989251286754925,0.987591861845559,0.99442131751197,48.019030796688,0.0982701234546358,0.514690655650114,40.9978578736072,6.4082121439761,30.512608693856
E6,p9,1e-06,0.00520291589960364,0.0105421089815512,-0.0105411089815512,0.0105431089815512,0.999847679208584,0.990897023200116,0.968329772259149,0.989251286754925,0.987591861845559,0.99442131751197,48.019030796688,0.0982701234546358,0.514690655650114,40.9978578736072,6.4082121439761,30.512608693856
E7,p1,0.00894348981115863,0.00219836494883613,0.00445431049031915,0.00448917932083948,0.0133978003014778,0.00023839197971124,0.982028194924091,0.807145346946131,0.99521936638842,0.974790648644195,0.991057972499644,84.0676827885472,0.249784466260985,0.295717211717438,74.8181236298979,8.70405748067089,55.1537005372376
E7,p2,0.1,0.161230693101663,0.326684415171549,-0.226684415171548,0.426684415171549,0.53890841274965,0.982028194924091,0.807145346946131,0.99521936638842,0.974790648644195,0.991057972499644,84.0676827885472,0.249784466260985,0.295717211717438,74.8181236298979,8.70405748067089,55.1537005372376
E7,p3,0.00217350341729251,0.00318856552824735,0.0064606474412092,-0.00428714402391669,0.00863415085850172,0.499701612103485,0.982028194924091,0.807145346946131,0.99521936638842,0.974790648644195,0.991057972499644,84.0676827885472,0.249784466260985,0.295717211717438,74.8181236298979,8.70405748067089,55.1537005372376
E7,p4,0.260903195949926,0.15444478694668,0.3129348632655,-0.0520316673155743,0.573838059215426,0.0995735262672073,0.982028194924091,0.807145346946131,0.99521936638842,0.974790648644195,0.991057972499644,84.0676827885472,0.249784466260985,0.295717211717438,74.8181236298979,8.70405748067089,55.1537005372376
